trial_index,arm_name,metric_name,mean,sem,step,job_id,generation_node,status,angularVelocity,nRotorBlades,rotorBladeRadius,rotorBladeHeight,rotorBladeTiltAngle,case_path
43,43_0,MixingQuality,1.08829,,0.0,2544687,BoTorch,COMPLETED,40,5,0.016991601481016888,0.03,6.874565181065073,/tmp/data/trials/ThermalMixer_trial_5e4a2036
43,43_0,PowerConsumption,-0.00177985,,0.0,2544687,BoTorch,COMPLETED,40,5,0.016991601481016888,0.03,6.874565181065073,/tmp/data/trials/ThermalMixer_trial_5e4a2036
44,44_0,BladeDurability,0.00416893,,0.0,2544826,BoTorch,COMPLETED,39,5,0.018047334850312582,0.03,6.6526432446851125,/tmp/data/trials/ThermalMixer_trial_5f8db14c
44,44_0,MixingQuality,1.04384,,0.0,2544826,BoTorch,COMPLETED,39,5,0.018047334850312582,0.03,6.6526432446851125,/tmp/data/trials/ThermalMixer_trial_5f8db14c
44,44_0,PowerConsumption,-0.00180045,,0.0,2544826,BoTorch,COMPLETED,39,5,0.018047334850312582,0.03,6.6526432446851125,/tmp/data/trials/ThermalMixer_trial_5f8db14c
45,45_0,BladeDurability,0.00349852,,0.0,2545323,BoTorch,COMPLETED,40,6,0.01766165357607973,0.031874538131455354,1.3115350639918346,/tmp/data/trials/ThermalMixer_trial_50446441
45,45_0,MixingQuality,1.05063,,0.0,2545323,BoTorch,COMPLETED,40,6,0.01766165357607973,0.031874538131455354,1.3115350639918346,/tmp/data/trials/ThermalMixer_trial_50446441
45,45_0,PowerConsumption,5.96784e-05,,0.0,2545323,BoTorch,COMPLETED,40,6,0.01766165357607973,0.031874538131455354,1.3115350639918346,/tmp/data/trials/ThermalMixer_trial_50446441
48,48_0,BladeDurability,0.00311681,,0.0,2548224,BoTorch,COMPLETED,25,6,0.01,0.03,1.3338603372388205,/tmp/data/trials/ThermalMixer_trial_3982e475
48,48_0,MixingQuality,1.18951,,0.0,2548224,BoTorch,COMPLETED,25,6,0.01,0.03,1.3338603372388205,/tmp/data/trials/ThermalMixer_trial_3982e475
48,48_0,PowerConsumption,-0.000554423,,0.0,2548224,BoTorch,COMPLETED,25,6,0.01,0.03,1.3338603372388205,/tmp/data/trials/ThermalMixer_trial_3982e475
46,46_0,BladeDurability,0.00427808,,0.0,2547173,BoTorch,COMPLETED,40,5,0.01933115790243467,0.031716233273500004,7.257299720586099,/tmp/data/trials/ThermalMixer_trial_40f16387
46,46_0,MixingQuality,0.914951,,0.0,2547173,BoTorch,COMPLETED,40,5,0.01933115790243467,0.031716233273500004,7.257299720586099,/tmp/data/trials/ThermalMixer_trial_40f16387
